 320.,  607.73,   109.45,     0.6,     3.4,     1.4,   18.27,   13.89,    1.10,   25.03,  271.92
 322.,  719.07,   111.54,     0.7,     3.7,     1.4,   19.01,   14.81,    1.13,   26.43,  287.39
 324.,  669.87,   121.41,     0.7,     3.7,     1.5,   19.63,   15.48,    1.14,   27.30,  299.99
 326.,  570.27,   109.80,     0.6,     3.4,     1.3,   17.91,   14.22,    1.03,   24.68,  277.25
 328.,  561.20,   107.10,     0.6,     3.2,     1.3,   17.45,   13.88,    0.99,   23.99,  270.23
 330.,  588.00,   109.42,     0.6,     3.3,     1.4,   17.61,   14.24,    1.01,   24.59,  274.83
 332.,  628.40,   111.30,     0.6,     3.6,     1.3,   18.06,   14.50,    1.05,   25.38,  278.89
 334.,  625.07,   112.08,     0.6,     3.6,     1.4,   18.19,   14.50,    1.06,   25.52,  279.25
 336.,  628.40,   107.82,     0.6,     3.3,     1.3,   17.73,   14.91,    1.01,   25.03,  284.54
 338.,  633.47,   105.66,     0.6,     3.5,     1.3,   17.80,   14.86,    1.02,   25.41,  282.11
 340.,  624.67,   104.35,     0.6,     3.3,     1.2,   17.12,   14.58,    0.97,   24.43,  276.11
 342.,  618.13,    98.09,     0.6,     3.1,     1.1,   16.39,   13.92,    0.93,   23.02,  265.89
 344.,  588.00,   100.72,     0.6,     3.1,     1.2,   16.91,   13.93,    0.94,   23.19,  270.42
 346.,  572.93,   111.06,     0.5,     3.0,     1.2,   16.49,   13.61,    0.95,   22.37,  266.37
 348.,  569.20,    94.84,     0.5,     3.0,     1.2,   16.47,   13.61,    0.94,   22.29,  265.87
 350.,  601.20,    91.88,     0.5,     3.0,     1.2,   16.66,   13.52,    0.93,   22.44,  265.45
 352.,  605.73,    90.83,     0.5,     3.0,     1.1,   16.02,   13.53,    3.00,   21.97,  259.37
 354.,  594.27,    95.09,     0.5,     3.0,     1.1,   15.95,   13.89,    0.93,   22.91,  261.25
 356.,  520.80,    88.45,     0.5,     2.7,     1.0,   14.37,   12.94,    0.83,   21.17,  238.85
 358.,  525.60,    80.89,     0.5,     2.6,     1.0,   13.94,   12.62,    0.79,   20.19,  234.44
 360.,  531.47,    81.28,     0.5,     2.6,     1.0,   14.15,   12.65,    0.81,   20.08,  238.19
 362.,  499.47,    80.69,     0.5,     2.5,     1.0,   14.14,   12.01,    0.79,   19.28,  232.24
 364.,  592.13,    86.02,     0.5,     2.8,     1.1,   16.28,   13.26,    0.88,   20.99,  270.58
 366.,  573.33,    85.96,     0.5,     2.8,     1.1,   15.86,   12.94,    0.87,   20.57,  270.09
 368.,  571.33,    84.72,     0.5,     2.8,     1.1,   15.56,   12.94,    0.85,   20.11,  265.28
 370.,  645.33,    86.66,     0.5,     3.0,     1.1,   16.30,   13.57,    0.89,   20.93,  286.40
 372.,  655.20,    87.95,     0.6,     3.1,     1.2,   16.79,   13.88,    0.91,   21.65,  297.36
 374.,  639.47,   101.35,     0.5,     3.0,     1.1,   16.17,   13.57,    0.89,   20.84,  293.38
 376.,  589.33,    85.62,     0.5,     2.9,     1.1,   15.59,   13.27,    0.86,   20.11,  278.32
 378.,  581.60,    88.73,     0.5,     2.8,     1.1,   15.63,   13.29,    0.85,   20.11,  275.19
 380.,  590.67,    83.82,     0.5,     2.8,     1.0,   15.13,   12.93,    0.82,   19.42,  268.55
 382.,  466.00,    79.68,     0.4,     2.5,     0.9,   13.29,   11.35,    0.76,   17.24,  233.70
 384.,  521.33,    87.57,     0.5,     2.6,     1.0,   14.60,   12.34,    0.82,   18.85,  252.77
