 360., 2634.00,     1.55,     1.0,     6.2,     1.0,    5.38,   21.85,    0.55,  477.40,    0.00
 362., 2703.60,     1.58,     1.0,     6.3,     1.0,    5.39,   21.86,    0.55,  479.68,    0.00
 364., 2672.40,     1.56,     1.0,     6.3,     1.0,    5.39,   21.86,    0.55,  481.99,    0.00
 366., 2716.27,     1.58,     1.0,     6.3,     1.0,    5.40,   21.87,    0.55,  484.28,    0.00
 368., 2679.47,     1.57,     1.0,     6.3,     1.0,    5.43,   21.88,    0.55,  486.59,    0.00
 370., 2692.27,     1.58,     1.0,     6.2,     1.0,    5.40,   21.88,    0.55,  488.87,    0.00
 372., 2686.27,     1.57,     1.0,     6.2,     1.0,    5.39,   21.89,    0.55,  491.17,    0.00
 374., 2632.00,     1.55,     1.0,     6.3,     1.0,    5.39,   21.89,    0.55,  493.47,    0.00
 376., 2675.87,     1.56,     1.0,     6.3,     1.0,    5.39,   21.90,    0.55,  495.75,    0.00
 378., 2663.47,     1.56,     1.0,     6.1,     1.0,    5.38,   21.91,    0.55,  498.02,    0.00
 380., 2691.60,     1.58,     1.0,     6.1,     1.0,    5.37,   21.91,    0.55,  500.29,    0.00
 382., 2681.47,     1.57,     1.0,     6.3,     1.0,    5.39,   21.92,    0.55,  502.62,    0.00
 384., 2724.80,     1.58,     1.0,     6.3,     1.0,    5.40,   21.92,    0.55,  504.93,    0.00
 386., 2754.80,     1.60,     1.0,     6.4,     1.0,    5.40,   21.93,    0.55,  507.26,    0.00
 388., 2681.20,     1.56,     1.0,     6.4,     1.0,    5.40,   21.93,    0.55,  509.58,    0.00
 390., 2683.07,     1.57,     1.0,     6.3,     1.0,    5.41,   21.94,    0.55,  511.86,    0.00
 392., 2687.33,     1.57,     1.0,     6.3,     1.0,    5.42,   21.94,    0.55,  514.16,    0.00
 394., 2685.73,     1.57,     1.0,     6.3,     1.0,    5.41,   21.95,    0.55,  516.45,    0.00
 396., 2675.07,     1.57,     1.0,     6.3,     1.0,    5.42,   21.95,    0.55,  518.75,    0.00
 398., 2684.53,     1.56,     1.0,     6.3,     1.0,    5.41,   21.96,    0.55,  521.03,    0.00
